año,trimestre,tipo_construccion,estado_constructivo,estrato,ampliacion,licencia,area_zonas_comunes,area_uni_parqueaderos,cantidad_parqueaderos,precio_unitario_parqueadero,sistema_constructivo,mano_obra_permanente,mano_obra_temporal,mano_obra_noremunerada,area_vendible,numero_destinaciones,numero_destinaciones_vendidas,numero_destinaciones_inventario,numero_edificaciones,numero_pisos,precio_metro2_miles,area_total_construida,area_uni_destino,rango_precios_vivienda,usa_concreto_mezcla,usa_concreto_premezcla,unidad_destinaciones_vip,unidad_destinaciones_vis,unidad_destinaciones_novis,precio_mts_millones
2008,3,apartamentos,3,4,ampliacion,sin licencia,19,NA,NA,NA,sistema aporticado,0,0,0,306,2,0,0,0,0,1200,325,153,más de 350 smmlv,NA,NA,NA,NA,2,1200000
2008,3,otros,1,4,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,7,40,0,5673,1,0,0,0,0,900,5673,5673,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2008,3,apartamentos,1,4,Nueva,sin licencia,188,NA,NA,NA,sistema aporticado,7,40,0,2953,44,2,0,0,0,1400,3141,67,151 - 350 smmlv,NA,NA,NA,NA,44,1400000
2008,3,apartamentos,1,3,Nueva,sin licencia,443,15,44,8000,sistema aporticado,8,52,0,3226,44,15,8,0,0,1477,3669,73,151 - 350 smmlv,NA,NA,NA,NA,44,1477000
2008,3,locales,3,3,Nueva,sin licencia,42,NA,NA,NA,sistema aporticado,0,0,0,486,3,0,0,0,0,1000,528,162,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,7,0,240,3,0,0,0,0,1000,240,80,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,apartamentos,1,3,Nueva,sin licencia,70,14,8,8000,sistema aporticado,0,7,0,690,7,0,0,0,0,1000,760,98,151 - 350 smmlv,NA,NA,NA,NA,7,1000000
2008,3,apartamentos,3,3,Nueva,sin licencia,111,16,10,7000,sistema aporticado,0,0,0,894,10,0,10,0,0,900,1005,89,151 - 350 smmlv,NA,NA,NA,NA,10,900000
2008,3,otros,2,3,ampliacion,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,2465,1,0,0,0,0,1000,2465,2465,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,apartamentos,3,3,ampliacion,sin licencia,18,NA,NA,NA,sistema aporticado,0,0,0,300,4,0,0,0,0,900,318,75,151 - 350 smmlv,NA,NA,NA,NA,4,900000
2008,3,apartamentos,1,4,Nueva,sin licencia,400,12,10,10000,sistema aporticado,0,8,0,900,5,0,5,0,0,1300,1300,180,más de 350 smmlv,NA,NA,NA,NA,5,1300000
2008,3,apartamentos,2,4,ampliacion,sin licencia,6,NA,NA,NA,sistema aporticado,0,0,0,96,1,0,0,0,0,1200,102,96,151 - 350 smmlv,NA,NA,NA,NA,1,1200000
2008,3,casas,3,5,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,270,3,0,0,0,0,1900,270,90,más de 350 smmlv,NA,NA,NA,NA,3,1900000
2008,3,apartamentos,1,5,Nueva,sin licencia,867,16,69,10000,sistema aporticado,31,110,0,4670,62,0,5,0,0,2100,5537,75,más de 350 smmlv,NA,NA,NA,NA,62,2100000
2008,3,apartamentos,1,5,Nueva,sin licencia,431,15,29,10000,sistema aporticado,10,50,0,3674,27,0,3,0,0,1700,4105,136,más de 350 smmlv,NA,NA,NA,NA,27,1700000
2008,3,apartamentos,3,3,Nueva,sin licencia,24,NA,NA,NA,sistema aporticado,0,0,0,336,3,0,0,0,0,900,360,112,151 - 350 smmlv,NA,NA,NA,NA,3,900000
2008,3,apartamentos,3,3,Nueva,sin licencia,29,NA,NA,NA,sistema aporticado,0,0,0,441,4,0,0,0,0,900,470,110,151 - 350 smmlv,NA,NA,NA,NA,4,900000
2008,3,casas,3,3,ampliacion,sin licencia,0,NA,NA,NA,mamposteria estructural,0,0,0,90,1,0,0,0,0,700,90,90,151 - 350 smmlv,NA,NA,NA,NA,1,700000
2008,3,apartamentos,3,2,Nueva,sin licencia,28,NA,NA,NA,sistema aporticado,0,0,0,288,3,0,0,0,0,700,316,96,151 - 350 smmlv,NA,NA,NA,NA,3,700000
2008,3,locales,2,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,104,2,0,0,0,0,1000,104,52,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,apartamentos,1,3,Nueva,sin licencia,140,12,20,4000,sistema aporticado,0,10,0,1360,20,0,0,0,0,950,1500,68,151 - 350 smmlv,NA,NA,NA,NA,20,950000
2008,3,casas,3,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,320,2,0,0,0,0,650,320,160,151 - 350 smmlv,NA,NA,NA,NA,2,650000
2008,3,apartamentos,1,6,Nueva,sin licencia,6318,15,224,19600,sistema aporticado,8,200,0,17082,112,2,17,0,0,2191,23400,152,más de 350 smmlv,NA,NA,NA,NA,112,2191000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,17,180,0,16250,95,0,0,0,0,2844,16250,171,más de 350 smmlv,NA,NA,NA,NA,95,2844000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,4,40,0,2240,8,0,0,0,0,2919,2240,280,más de 350 smmlv,NA,NA,NA,NA,8,2919000
2008,3,bodegas,1,2,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,6,0,1550,1,0,0,0,0,700,1550,1550,más de 350 smmlv,NA,NA,NA,NA,NA,700000
2008,3,locales,3,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,240,3,0,0,0,0,900,240,80,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2008,3,apartamentos,3,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,240,3,0,0,0,0,900,240,80,151 - 350 smmlv,NA,NA,NA,NA,3,900000
2008,3,oficinas,1,3,Nueva,sin licencia,49,NA,NA,NA,sistema aporticado,0,10,0,509,14,0,0,0,0,1000,558,36,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,apartamentos,3,3,Nueva,sin licencia,50,14,6,15000,sistema aporticado,0,0,0,334,3,0,0,0,0,1600,384,111,más de 350 smmlv,NA,NA,NA,NA,3,1600000
2008,3,bodegas,3,4,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,34000,1,0,0,0,0,1100,34000,34000,más de 350 smmlv,NA,NA,NA,NA,NA,1100000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,3,55,0,800,4,0,0,0,0,2800,800,200,más de 350 smmlv,NA,NA,NA,NA,4,2800000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,10,150,0,6030,25,0,3,0,0,2900,6030,241,más de 350 smmlv,NA,NA,NA,NA,25,2900000
2008,3,otros,1,6,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,10,60,0,290,1,0,0,0,0,1000,290,290,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,10,60,0,1408,6,1,0,0,0,2350,1408,234,más de 350 smmlv,NA,NA,NA,NA,6,2350000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,4,40,0,2240,8,0,0,0,0,2919,2240,280,más de 350 smmlv,NA,NA,NA,NA,8,2919000
2008,3,casas,1,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,30,0,471,5,0,5,0,0,700,471,94,151 - 350 smmlv,NA,NA,NA,NA,5,700000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,10,140,0,2258,21,0,0,0,0,2215,2258,107,más de 350 smmlv,NA,NA,NA,NA,21,2215000
2008,3,apartamentos,1,5,Nueva,sin licencia,600,14,51,11800,sistema aporticado,20,260,0,3050,42,20,1,0,0,1817,3650,72,151 - 350 smmlv,NA,NA,NA,NA,42,1817000
2008,3,apartamentos,1,5,Nueva,sin licencia,378,14,25,10000,sistema aporticado,0,14,0,1722,21,5,13,0,0,1840,2100,82,151 - 350 smmlv,NA,NA,NA,NA,21,1840000
2008,3,oficinas,1,3,Nueva,sin licencia,20,NA,NA,NA,sistema aporticado,0,12,0,340,5,0,0,0,0,900,360,68,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2008,3,apartamentos,1,5,Nueva,sin licencia,174,12,20,12000,sistema aporticado,0,12,0,1279,10,9,1,0,0,1700,1453,127,más de 350 smmlv,NA,NA,NA,NA,10,1700000
2008,3,locales,3,5,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,250,1,0,0,0,0,1800,250,250,más de 350 smmlv,NA,NA,NA,NA,NA,1800000
2008,3,locales,3,4,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,0,0,0,43,1,0,0,0,0,1100,43,43,más de 350 smmlv,NA,NA,NA,NA,NA,1100000
2008,3,casas,3,3,ampliacion,sin licencia,0,NA,NA,NA,mamposteria estructural,0,0,0,120,1,0,0,0,0,900,120,120,151 - 350 smmlv,NA,NA,NA,NA,1,900000
2008,3,apartamentos,1,3,Nueva,sin licencia,18,NA,NA,NA,sistema aporticado,2,6,0,260,4,0,4,0,0,1100,278,65,151 - 350 smmlv,NA,NA,NA,NA,4,1100000
2008,3,apartamentos,2,3,Nueva,sin licencia,30,NA,NA,NA,sistema aporticado,0,0,0,350,5,0,4,0,0,900,380,70,151 - 350 smmlv,NA,NA,NA,NA,5,900000
2008,3,apartamentos,1,3,Nueva,sin licencia,12,NA,NA,NA,mamposteria estructural,0,6,0,213,4,0,0,0,0,650,225,53,91 - 110 smmlv,NA,NA,NA,4,NA,650000
2008,3,apartamentos,1,3,ampliacion,sin licencia,7,NA,NA,NA,mamposteria estructural,0,2,0,163,2,0,0,0,0,650,170,81,111 - 150 smmlv,NA,NA,NA,2,NA,650000
2008,3,apartamentos,1,3,Nueva,sin licencia,30,NA,NA,NA,sistema aporticado,0,3,0,450,3,0,0,0,0,1000,480,150,151 - 350 smmlv,NA,NA,NA,NA,3,1000000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,3,0,320,2,0,0,0,0,1200,320,160,más de 350 smmlv,NA,NA,NA,NA,NA,1200000
2008,3,apartamentos,2,3,ampliacion,sin licencia,9,NA,NA,NA,sistema aporticado,0,0,0,149,2,0,0,0,0,850,158,74,151 - 350 smmlv,NA,NA,NA,NA,2,850000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,4,0,119,1,0,0,0,0,1100,119,119,más de 350 smmlv,NA,NA,NA,NA,NA,1100000
2008,3,apartamentos,1,3,Nueva,sin licencia,57,NA,NA,NA,sistema aporticado,0,4,0,600,4,0,0,0,0,1000,657,150,151 - 350 smmlv,NA,NA,NA,NA,4,1000000
2008,3,locales,1,4,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,14,70,0,199,7,0,3,0,0,3500,199,28,más de 350 smmlv,NA,NA,NA,NA,NA,3500000
2008,3,apartamentos,1,4,Nueva,sin licencia,1501,15,73,10000,sistema aporticado,14,70,0,5625,50,0,15,0,0,1800,7126,112,más de 350 smmlv,NA,NA,NA,NA,50,1800000
2008,3,apartamentos,3,4,Nueva,sin licencia,659,14,45,9000,sistema aporticado,0,0,0,3919,40,0,3,0,0,1800,4578,97,más de 350 smmlv,NA,NA,NA,NA,40,1800000
2008,3,apartamentos,3,3,ampliacion,sin licencia,4,NA,NA,NA,mamposteria estructural,0,0,0,54,1,0,0,0,0,850,58,54,91 - 110 smmlv,NA,NA,NA,1,NA,850000
2008,3,apartamentos,1,4,Nueva,sin licencia,156,10,8,7000,sistema aporticado,4,14,0,544,8,0,7,0,0,1100,700,68,151 - 350 smmlv,NA,NA,NA,NA,8,1100000
2008,3,apartamentos,2,4,Nueva,sin licencia,947,14,64,12500,sistema aporticado,0,0,0,4575,64,0,0,0,0,1775,5522,71,151 - 350 smmlv,NA,NA,NA,NA,64,1775000
2008,3,apartamentos,2,2,ampliacion,sin licencia,7,NA,NA,NA,sistema aporticado,0,0,0,137,2,0,0,0,0,700,144,68,111 - 150 smmlv,NA,NA,NA,2,NA,700000
2008,3,apartamentos,1,3,Nueva,sin licencia,120,14,16,6000,sistema aporticado,0,10,0,1580,20,9,1,0,0,810,1700,79,151 - 350 smmlv,NA,NA,NA,NA,20,810000
2008,3,apartamentos,2,2,ampliacion,sin licencia,8,NA,NA,NA,sistema aporticado,0,0,0,112,2,0,0,0,0,700,120,56,91 - 110 smmlv,NA,NA,NA,2,NA,700000
2008,3,casas,3,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,122,2,0,0,0,0,700,122,61,91 - 110 smmlv,NA,NA,NA,2,NA,700000
2008,3,locales,1,5,Nueva,sin licencia,1054,NA,NA,NA,sistema aporticado,7,190,0,9384,17,0,0,0,0,4000,10438,552,más de 350 smmlv,NA,NA,NA,NA,NA,4000000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,3,55,0,1640,8,0,0,0,0,2800,1640,205,más de 350 smmlv,NA,NA,NA,NA,8,2800000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,10,80,0,960,4,0,0,0,0,2350,960,240,más de 350 smmlv,NA,NA,NA,NA,4,2350000
2008,3,apartamentos,1,5,Nueva,sin licencia,1127,13,53,13000,sistema aporticado,8,65,0,3668,32,7,0,0,0,1800,4795,114,más de 350 smmlv,NA,NA,NA,NA,32,1800000
2008,3,apartamentos,1,5,Nueva,sin licencia,2330,13,109,12000,sistema aporticado,19,163,0,11404,84,8,40,0,0,2000,13734,135,más de 350 smmlv,NA,NA,NA,NA,84,2000000
2008,3,casas,1,5,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,11,0,377,2,0,0,0,0,1800,377,188,más de 350 smmlv,NA,NA,NA,NA,2,1800000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,4,40,0,3080,11,0,0,0,0,2844,3080,280,más de 350 smmlv,NA,NA,NA,NA,11,2844000
2008,3,apartamentos,1,6,Nueva,sin licencia,1582,14,136,12000,sistema aporticado,8,199,0,6748,54,0,0,0,0,2260,8330,124,más de 350 smmlv,NA,NA,NA,NA,54,2260000
2008,3,otros,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,4,20,0,1100,1,0,0,0,0,800,1100,1100,más de 350 smmlv,NA,NA,NA,NA,NA,800000
2008,3,apartamentos,2,2,Nueva,sin licencia,30,NA,NA,NA,sistema aporticado,0,0,0,478,4,0,0,0,0,700,508,119,151 - 350 smmlv,NA,NA,NA,NA,4,700000
2008,3,apartamentos,1,3,Nueva,sin licencia,70,NA,NA,NA,sistema aporticado,0,14,0,475,3,0,0,0,0,1000,545,158,151 - 350 smmlv,NA,NA,NA,NA,3,1000000
2008,3,apartamentos,1,3,ampliacion,sin licencia,4,NA,NA,NA,mamposteria estructural,0,4,0,66,1,0,0,0,0,850,70,66,111 - 150 smmlv,NA,NA,NA,1,NA,850000
2008,3,casas,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,4,0,159,1,0,0,0,0,900,159,159,151 - 350 smmlv,NA,NA,NA,NA,1,900000
2008,3,apartamentos,3,3,ampliacion,sin licencia,8,NA,NA,NA,sistema aporticado,0,0,0,132,2,0,0,0,0,800,140,66,111 - 150 smmlv,NA,NA,NA,2,NA,800000
2008,3,apartamentos,3,3,ampliacion,sin licencia,8,NA,NA,NA,sistema aporticado,0,0,0,136,2,0,0,0,0,800,144,68,111 - 150 smmlv,NA,NA,NA,2,NA,800000
2008,3,casas,1,4,ampliacion,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,1,0,156,1,0,0,0,0,800,156,156,151 - 350 smmlv,NA,NA,NA,NA,1,800000
2008,3,otros,1,3,ampliacion,sin licencia,0,NA,NA,NA,sistema aporticado,0,4,0,960,1,0,0,0,0,900,960,960,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2008,3,apartamentos,1,3,ampliacion,sin licencia,12,NA,NA,NA,sistema aporticado,0,11,0,300,2,0,0,0,0,800,312,150,151 - 350 smmlv,NA,NA,NA,NA,2,800000
2008,3,apartamentos,1,3,Nueva,sin licencia,0,0,0,0,sistema aporticado,0,12,0,32,1,0,0,0,0,1000,32,32,51 - 90 smmlv,NA,NA,1,NA,NA,1000000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,12,0,32,1,0,0,0,0,1000,32,32,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,apartamentos,2,3,ampliacion,sin licencia,18,NA,NA,NA,sistema aporticado,0,0,0,216,3,0,0,0,0,900,234,72,151 - 350 smmlv,NA,NA,NA,NA,3,900000
2008,3,apartamentos,1,5,Nueva,sin licencia,811,12,72,10000,sistema aporticado,6,70,0,5325,54,4,12,0,0,2000,6136,98,más de 350 smmlv,NA,NA,NA,NA,54,2000000
2008,3,oficinas,1,5,Nueva,sin licencia,218,12,27,9000,sistema aporticado,3,30,0,1615,24,1,6,0,0,2950,1833,53,más de 350 smmlv,NA,NA,NA,NA,NA,2950000
2008,3,locales,1,5,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,3,30,0,366,8,1,7,0,0,2300,366,45,más de 350 smmlv,NA,NA,NA,NA,NA,2300000
2008,3,apartamentos,1,5,Nueva,sin licencia,1620,14,120,13000,sistema aporticado,12,250,0,9217,65,0,21,0,0,1900,10837,141,más de 350 smmlv,NA,NA,NA,NA,65,1900000
2008,3,apartamentos,1,3,Nueva,sin licencia,67,NA,NA,NA,sistema aporticado,6,30,0,746,12,0,6,0,0,1150,813,62,151 - 350 smmlv,NA,NA,NA,NA,12,1150000
2008,3,oficinas,1,3,Nueva,sin licencia,14,NA,NA,NA,sistema aporticado,0,3,0,91,7,0,7,0,0,950,105,13,más de 350 smmlv,NA,NA,NA,NA,NA,950000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,3,0,70,3,0,3,0,0,1000,70,23,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,apartamentos,3,3,ampliacion,sin licencia,8,NA,NA,NA,mamposteria estructural,0,0,0,112,1,0,0,0,0,850,120,112,151 - 350 smmlv,NA,NA,NA,NA,1,850000
2008,3,apartamentos,1,3,Nueva,sin licencia,26,NA,NA,NA,sistema aporticado,0,4,0,294,3,0,0,0,0,850,320,98,151 - 350 smmlv,NA,NA,NA,NA,3,850000
2008,3,apartamentos,1,4,Nueva,sin licencia,418,13,35,9000,sistema aporticado,2,40,0,2434,20,0,11,0,0,1700,2852,121,más de 350 smmlv,NA,NA,NA,NA,20,1700000
2008,3,casas,1,4,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,20,180,0,10837,121,0,7,0,0,1900,10837,89,más de 350 smmlv,NA,NA,NA,NA,121,1900000
2008,3,apartamentos,1,5,Nueva,sin licencia,1546,14,147,14000,sistema aporticado,30,200,0,13482,84,4,14,0,0,2150,15028,160,más de 350 smmlv,NA,NA,NA,NA,84,2150000
2008,3,apartamentos,1,5,Nueva,sin licencia,3095,NA,NA,NA,sistema aporticado,6,86,0,13195,84,3,22,0,0,2372,16290,157,más de 350 smmlv,NA,NA,NA,NA,84,2372000
2008,3,bodegas,1,5,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,7,0,276,1,0,0,0,0,900,276,276,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2008,3,bodegas,1,5,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,15,0,1716,1,0,0,0,0,900,1716,1716,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2008,3,casas,2,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,0,277,2,0,0,0,0,850,277,138,151 - 350 smmlv,NA,NA,NA,NA,2,850000
2008,3,casas,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,0,3,210,1,0,0,0,0,850,210,210,más de 350 smmlv,NA,NA,NA,NA,1,850000
2008,3,casas,2,3,Nueva,sin licencia,19,NA,NA,NA,mamposteria aporticada,0,0,0,221,2,0,0,0,0,800,240,110,151 - 350 smmlv,NA,NA,NA,NA,2,800000
2008,3,apartamentos,2,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,106,2,0,0,0,0,850,106,53,111 - 150 smmlv,NA,NA,NA,2,NA,850000
2008,3,locales,2,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,0,0,106,2,0,0,0,0,900,106,53,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2008,3,apartamentos,1,4,Nueva,sin licencia,947,14,64,10000,sistema aporticado,5,80,0,4575,64,0,9,0,0,1850,5522,71,151 - 350 smmlv,NA,NA,NA,NA,64,1850000
2008,3,apartamentos,1,3,ampliacion,sin licencia,16,NA,NA,NA,sistema aporticado,0,7,0,484,5,0,5,0,0,1350,500,96,151 - 350 smmlv,NA,NA,NA,NA,5,1350000
2008,3,casas,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,4,0,115,1,0,0,0,0,1000,115,115,151 - 350 smmlv,NA,NA,NA,NA,1,1000000
2008,3,apartamentos,1,4,Nueva,sin licencia,580,15,42,8500,estructura metalica,10,70,0,4020,42,1,3,0,0,2000,4600,95,más de 350 smmlv,NA,NA,NA,NA,42,2000000
2008,3,apartamentos,1,5,Nueva,sin licencia,470,13,51,9000,sistema aporticado,15,80,0,2969,56,23,28,0,0,1950,3439,53,151 - 350 smmlv,NA,NA,NA,NA,56,1950000
2008,3,apartamentos,1,3,Nueva,sin licencia,67,NA,NA,NA,mamposteria estructural,6,30,0,746,12,0,6,0,0,1150,813,62,151 - 350 smmlv,NA,NA,NA,NA,12,1150000
2008,3,apartamentos,1,5,Nueva,sin licencia,571,13,59,9000,sistema aporticado,15,80,0,2964,56,3,45,0,0,1950,3535,52,151 - 350 smmlv,NA,NA,NA,NA,56,1950000
2008,3,apartamentos,1,2,Nueva,con licencia,25,NA,NA,NA,sistema aporticado,0,6,0,324,3,0,0,0,0,700,349,108,151 - 350 smmlv,NA,NA,NA,NA,3,700000
2008,3,apartamentos,1,4,Nueva,sin licencia,72,NA,NA,NA,sistema aporticado,0,2,0,578,6,0,0,0,0,1300,650,96,151 - 350 smmlv,NA,NA,NA,NA,6,1300000
2008,3,apartamentos,1,3,ampliacion,sin licencia,30,NA,NA,NA,sistema aporticado,0,8,0,338,3,0,0,0,0,1200,368,112,151 - 350 smmlv,NA,NA,NA,NA,3,1200000
2008,3,apartamentos,1,4,Nueva,sin licencia,300,12,36,12000,sistema aporticado,0,27,0,2500,18,0,18,0,0,1810,2800,138,más de 350 smmlv,NA,NA,NA,NA,18,1810000
2008,3,apartamentos,1,3,ampliacion,sin licencia,18,NA,NA,NA,sistema aporticado,0,4,0,162,2,0,0,0,0,1200,180,81,151 - 350 smmlv,NA,NA,NA,NA,2,1200000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,6,0,40,1,0,1,0,0,1100,40,40,más de 350 smmlv,NA,NA,NA,NA,NA,1100000
2008,3,apartamentos,1,3,Nueva,sin licencia,15,NA,NA,NA,sistema aporticado,0,6,0,265,3,0,3,0,0,900,280,88,151 - 350 smmlv,NA,NA,NA,NA,3,900000
2008,3,apartamentos,1,3,Nueva,sin licencia,25,NA,NA,NA,sistema aporticado,0,5,0,395,3,0,0,0,0,900,420,131,151 - 350 smmlv,NA,NA,NA,NA,3,900000
2008,3,locales,1,3,Nueva,sin licencia,200,NA,NA,NA,mamposteria estructural,23,0,0,1842,3,0,0,0,0,1300,2042,614,más de 350 smmlv,NA,NA,NA,NA,NA,1300000
2008,3,locales,1,3,ampliacion,sin licencia,0,NA,NA,NA,sistema aporticado,0,5,0,220,1,0,0,0,0,1300,220,220,más de 350 smmlv,NA,NA,NA,NA,NA,1300000
2008,3,apartamentos,1,3,ampliacion,sin licencia,30,NA,NA,NA,sistema aporticado,0,3,0,327,3,0,0,0,0,1300,357,109,151 - 350 smmlv,NA,NA,NA,NA,3,1300000
2008,3,locales,1,3,ampliacion,sin licencia,0,NA,NA,NA,sistema aporticado,0,3,0,90,1,0,0,0,0,1300,90,90,más de 350 smmlv,NA,NA,NA,NA,NA,1300000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,estructura metalica,0,6,0,290,1,0,0,0,0,1000,290,290,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,apartamentos,1,5,Nueva,sin licencia,747,19,38,1200,mamposteria estructural,2,40,0,4233,35,28,7,0,0,2200,4980,120,más de 350 smmlv,NA,NA,NA,NA,35,2200000
2008,3,apartamentos,1,3,ampliacion,sin licencia,14,NA,NA,NA,mamposteria estructural,0,5,0,136,2,0,0,0,0,900,150,68,111 - 150 smmlv,NA,NA,NA,2,NA,900000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,mamposteria estructural,0,8,0,40,2,0,0,0,0,800,40,20,más de 350 smmlv,NA,NA,NA,NA,NA,800000
2008,3,apartamentos,1,3,Nueva,sin licencia,9,NA,NA,NA,mamposteria estructural,0,8,0,120,4,0,0,0,0,1000,129,30,51 - 90 smmlv,NA,NA,4,NA,NA,1000000
2008,3,apartamentos,1,3,Nueva,sin licencia,42,NA,NA,NA,mamposteria estructural,0,8,0,386,3,0,0,0,0,1000,428,128,151 - 350 smmlv,NA,NA,NA,NA,3,1000000
2008,3,locales,1,3,Nueva,sin licencia,13,NA,NA,NA,mamposteria estructural,0,8,0,123,2,0,0,0,0,900,136,61,más de 350 smmlv,NA,NA,NA,NA,NA,900000
2008,3,locales,1,3,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,17,0,60,2,2,0,0,0,1000,60,30,más de 350 smmlv,NA,NA,NA,NA,NA,1000000
2008,3,apartamentos,1,3,Nueva,sin licencia,140,16,8,10000,sistema aporticado,0,17,0,1260,8,8,0,0,0,900,1400,157,151 - 350 smmlv,NA,NA,NA,NA,8,900000
2008,3,casas,1,4,ampliacion,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,6,0,137,1,0,0,0,0,1700,137,137,más de 350 smmlv,NA,NA,NA,NA,1,1700000
2008,3,apartamentos,1,4,Nueva,sin licencia,80,12,5,10000,sistema aporticado,0,7,0,620,5,5,0,0,0,1850,700,124,más de 350 smmlv,NA,NA,NA,NA,5,1850000
2008,3,apartamentos,1,4,ampliacion,sin licencia,45,NA,NA,NA,sistema aporticado,0,8,0,345,5,5,0,0,0,1700,390,69,151 - 350 smmlv,NA,NA,NA,NA,5,1700000
2008,3,apartamentos,1,3,ampliacion,sin licencia,30,NA,NA,NA,sistema aporticado,0,4,0,250,3,3,0,0,0,1500,280,83,151 - 350 smmlv,NA,NA,NA,NA,3,1500000
2008,3,casas,1,2,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,0,3,0,150,1,0,0,0,0,700,150,150,151 - 350 smmlv,NA,NA,NA,NA,1,700000
2008,3,casas,1,6,Nueva,sin licencia,0,NA,NA,NA,mamposteria aporticada,30,200,0,1744,8,5,3,0,0,2300,1744,218,más de 350 smmlv,NA,NA,NA,NA,8,2300000
2008,3,locales,1,2,Nueva,sin licencia,0,NA,NA,NA,sistema aporticado,0,7,0,176,1,0,1,0,0,900,176,176,más de 350 smmlv,NA,NA,NA,NA,NA,900000
